time,id,data,type,units
2022-10-13 17:57:00,Temp_SecLoopHexOutlet,147.6,Temperature,F
2022-10-13 17:57:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:57:00,PowerIn_SecLoopPump,13.0,Power,W
2022-10-13 17:58:00,Temp_PrimaryPlantDelta_BTU,84.4,Temperature,F
2022-10-13 17:58:00,EnergyOut_PrimaryPlant_BTU,39.2,Energy,kWh
2022-10-13 17:58:00,Flow_CityWater_atSkid,3.7,Flow,gal/min
2022-10-13 17:58:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:58:00,Temp_PrimaryStorageOutTop,150.0,Temperature,F
2022-10-13 17:58:00,Flow_CityWater,4.1,Flow,gal/min
2022-10-13 17:58:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:58:00,Flow_RecircReturn_MXV1,13.2,Flow,gal/min
2022-10-13 17:58:00,Temp_RecircReturn_MXV1_FM,132.8,Temperature,F
2022-10-13 17:58:00,Flow_RecircReturn_MXV2,12.6,Flow,gal/min
2022-10-13 17:58:00,Temp_RecircReturn_MXV2_FM,120.3,Temperature,F
2022-10-13 17:58:00,Temp_HotStorageInMechRoom,149.8,Temperature,F
2022-10-13 17:58:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:58:00,Temp_RecircReturn_MXV1,131.8,Temperature,F
2022-10-13 17:58:00,Temp_HotInlet_MXV2,133.7,Temperature,F
2022-10-13 17:58:00,Temp_RecircReturn_MXV2,119.9,Temperature,F
2022-10-13 17:58:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:58:00,EnergyIn_HPWH,64242.4,Energy,kWh
2022-10-13 17:58:00,PowerIn_HPWH,12.9,Power,W
2022-10-13 17:58:00,PowerMeter_SkidAux_Energy,537.0,Energy,kWh
2022-10-13 17:58:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:58:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:58:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:58:00,Temp_HPWHCondensing,203.0,Temperature,F
2022-10-13 17:58:00,Temp5_ST2_low_TH16,82.4,Temperature,F
2022-10-13 17:58:00,Temp_PrimaryStorageOutBottom_TH17,67.0,Temperature,F
2022-10-13 17:58:00,Frequency_QAHV,84.0,Frequency,Hz
2022-10-13 17:58:00,Temp_HPWHInlet,85.0,Temperature,F
2022-10-13 17:58:00,Temp_HPWHOutlet,159.0,Temperature,F
2022-10-13 17:58:00,Duty_QAHVPump,26.0,,%
2022-10-13 17:58:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:58:00,Temp4_ST1,104.7,Temperature,F
2022-10-13 17:58:00,Temp3_ST1,126.9,Temperature,F
2022-10-13 17:58:00,Temp2_ST1,139.6,Temperature,F
2022-10-13 17:58:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:58:00,Temp4_ST2,97.9,Temperature,F
2022-10-13 17:58:00,Temp2_ST2,142.4,Temperature,F
2022-10-13 17:58:00,Temp5_ST3_low,66.5,Temperature,F
2022-10-13 17:58:00,Temp4_ST3,94.3,Temperature,F
2022-10-13 17:58:00,Temp3_ST3,120.8,Temperature,F
2022-10-13 17:58:00,Temp2_ST3,142.8,Temperature,F
2022-10-13 17:58:00,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:58:00,Temp_SecLoopHexOutlet,148.5,Temperature,F
2022-10-13 17:58:00,Flow_SecLoop,3.1,Flow,gal/min
2022-10-13 17:58:00,PowerIn_SecLoopPump,10.0,Power,W
2022-10-13 17:59:00,Temp_PrimaryPlantDelta_BTU,84.7,Temperature,F
2022-10-13 17:59:00,EnergyOut_PrimaryPlant_BTU,27.3,Energy,kWh
2022-10-13 17:59:00,Flow_CityWater_atSkid,2.3,Flow,gal/min
2022-10-13 17:59:00,Temp_CityWater_atSkid,65.6,Temperature,F
2022-10-13 17:59:00,Temp_PrimaryStorageOutTop,150.3,Temperature,F
2022-10-13 17:59:00,Flow_CityWater,2.2,Flow,gal/min
2022-10-13 17:59:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:59:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:59:00,Temp_RecircReturn_MXV1_FM,132.8,Temperature,F
2022-10-13 17:59:00,Flow_RecircReturn_MXV2,12.7,Flow,gal/min
2022-10-13 17:59:00,Temp_RecircReturn_MXV2_FM,120.1,Temperature,F
2022-10-13 17:59:00,Temp_HotStorageInMechRoom,148.7,Temperature,F
2022-10-13 17:59:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:59:00,Temp_RecircReturn_MXV1,131.7,Temperature,F
2022-10-13 17:59:00,Temp_HotInlet_MXV2,133.3,Temperature,F
2022-10-13 17:59:00,Temp_RecircReturn_MXV2,119.9,Temperature,F
2022-10-13 17:59:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:59:00,ValvePosition_MXV2,19.0,,%
2022-10-13 17:59:00,EnergyIn_HPWH,64242.6,Energy,kWh
2022-10-13 17:59:00,PowerIn_HPWH,13.5,Power,W
2022-10-13 17:59:00,PowerMeter_SkidAux_Energy,537.0,Energy,kWh
2022-10-13 17:59:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:59:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:59:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:59:00,Temp_HPWHCondensing,207.0,Temperature,F
2022-10-13 17:59:00,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:59:00,Temp5_ST2_low_TH16,82.3,Temperature,F
2022-10-13 17:59:00,Temp_PrimaryStorageOutBottom_TH17,67.0,Temperature,F
2022-10-13 17:59:00,Frequency_QAHV,85.0,Frequency,Hz
2022-10-13 17:59:00,Temp_HPWHInlet,88.0,Temperature,F
2022-10-13 17:59:00,Temp_HPWHOutlet,162.0,Temperature,F
2022-10-13 17:59:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:59:00,Temp4_ST1,104.8,Temperature,F
2022-10-13 17:59:00,Temp3_ST1,126.9,Temperature,F
2022-10-13 17:59:00,Temp2_ST1,139.6,Temperature,F
2022-10-13 17:59:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:59:00,Temp4_ST2,97.7,Temperature,F
2022-10-13 17:59:00,Temp2_ST2,142.2,Temperature,F
2022-10-13 17:59:00,Temp5_ST3_low,66.6,Temperature,F
2022-10-13 17:59:00,Temp4_ST3,94.0,Temperature,F
2022-10-13 17:59:00,Temp3_ST3,120.5,Temperature,F
2022-10-13 17:59:00,Temp2_ST3,142.7,Temperature,F
2022-10-13 17:59:00,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:59:00,Temp_SecLoopHexOutlet,149.4,Temperature,F
2022-10-13 17:59:00,Flow_SecLoop,3.1,Flow,gal/min
2022-10-13 17:59:00,PowerIn_SecLoopPump,8.0,Power,W
2022-10-13 17:59:59,Temp_PrimaryPlantDelta_BTU,85.3,Temperature,F
2022-10-13 17:59:59,EnergyOut_PrimaryPlant_BTU,27.7,Energy,kWh
2022-10-13 17:59:59,Flow_CityWater_atSkid,1.9,Flow,gal/min
2022-10-13 17:59:59,Temp_CityWater_atSkid,65.6,Temperature,F
2022-10-13 17:59:59,Temp_PrimaryStorageOutTop,150.8,Temperature,F
2022-10-13 17:59:59,Flow_CityWater,1.4,Flow,gal/min
2022-10-13 17:59:59,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:59:59,Flow_RecircReturn_MXV1,13.2,Flow,gal/min
2022-10-13 17:59:59,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:59:59,Flow_RecircReturn_MXV2,12.6,Flow,gal/min
2022-10-13 17:59:59,Temp_RecircReturn_MXV2_FM,119.9,Temperature,F
2022-10-13 17:59:59,Temp_HotStorageInMechRoom,148.2,Temperature,F
2022-10-13 17:59:59,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:59:59,Temp_RecircReturn_MXV1,131.6,Temperature,F
2022-10-13 17:59:59,Temp_HotInlet_MXV2,133.2,Temperature,F
2022-10-13 17:59:59,Temp_RecircReturn_MXV2,119.6,Temperature,F
2022-10-13 17:59:59,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:59:59,ValvePosition_MXV2,19.0,,%
2022-10-13 17:59:59,EnergyIn_HPWH,64242.8,Energy,kWh
2022-10-13 17:59:59,PowerIn_HPWH,14.0,Power,W
2022-10-13 17:59:59,PowerMeter_SkidAux_Energy,537.0,Energy,kWh
2022-10-13 17:59:59,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:59:59,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:59:59,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:59:59,Temp_HPWHCondensing,211.0,Temperature,F
2022-10-13 17:59:59,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:59:59,Temp5_ST2_low_TH16,82.2,Temperature,F
2022-10-13 17:59:59,Frequency_QAHV,86.0,Frequency,Hz
2022-10-13 17:59:59,Temp_HPWHInlet,93.0,Temperature,F
2022-10-13 17:59:59,Temp_HPWHOutlet,166.0,Temperature,F
2022-10-13 17:59:59,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:59:59,Temp4_ST1,104.9,Temperature,F
2022-10-13 17:59:59,Temp3_ST1,127.0,Temperature,F
2022-10-13 17:59:59,Temp2_ST1,139.6,Temperature,F
2022-10-13 17:59:59,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:59:59,Temp4_ST2,97.5,Temperature,F
2022-10-13 17:59:59,Temp2_ST2,142.1,Temperature,F
2022-10-13 17:59:59,Temp5_ST3_low,66.5,Temperature,F
2022-10-13 17:59:59,Temp4_ST3,93.8,Temperature,F
2022-10-13 17:59:59,Temp3_ST3,120.1,Temperature,F
2022-10-13 17:59:59,Temp2_ST3,142.4,Temperature,F
2022-10-13 17:59:59,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:59:59,Temp_SecLoopHexOutlet,152.2,Temperature,F
2022-10-13 17:59:59,PowerIn_SecLoopPump,10.0,Power,W
